,pubtimestamp,companyname,triprecordnum,sumdid,tripduration,tripdistance,startdate,starttime,enddate,endtime,startlatitude,startlongitude,endlatitude,endlongitude,triproute,create_dt
2381,2019-05-17 22:37:29.100,Lime,LIM2083,PoweredRGEDGUYE3EFZT,8.35,516.636,2019-05-16,23:52:50,2019-05-17,00:01:11,36.150868,-86.796424,36.159194,-86.781133,"[(36.15087, -86.79642), (36.1509, -86.79648), (36.15091, -86.79649), (36.151070000000004, -86.79631), (36.15128000000001, -86.79605000000001), (36.151500000000006, -86.79578000000001), (36.15167, -86.79562000000001), (36.15182, -86.79537000000002), (36.15193, -86.79511000000002), (36.15237, -86.79478000000002), (36.15266, -86.79446000000002), (36.15284, -86.79427000000001), (36.15307, -86.79401000000001), (36.15325, -86.79381000000001), (36.15349, -86.79355000000001), (36.153859999999995, -86.79321000000002), (36.15416, -86.79284000000001), (36.15432, -86.79253000000001), (36.15457, -86.79198000000001), (36.1547, -86.79169), (36.15488, -86.79123), (36.15508, -86.79078), (36.155249999999995, -86.79037), (36.155449999999995, -86.79003), (36.155519999999996, -86.78982), (36.155539999999995, -86.78982), (36.15568, -86.78951), (36.155879999999996, -86.78907000000001), (36.155939999999994, -86.78878), (36.15613999999999, -86.78823), (36.15635999999999, -86.78786), (36.15644999999999, -86.78752), (36.15660999999999, -86.78714), (36.15675999999999, -86.78675), (36.15688999999999, -86.78645), (36.15700999999999, -86.78617), (36.157219999999995, -86.78569999999999), (36.15741, -86.78528999999999), (36.15764, -86.78477), (36.157830000000004, -86.78432), (36.15798, -86.78398), (36.15813, -86.78361), (36.1583, -86.7832), (36.15842, -86.78289), (36.15866, -86.78233999999999), (36.158879999999996, -86.78186999999998), (36.15902, -86.78161999999999), (36.15909, -86.78148999999999), (36.15913, -86.78126999999999), (36.159189999999995, -86.78112999999999)]",2019-05-18 14:42:58.197
2382,2019-05-17 22:37:29.197,Lime,LIM2227,PoweredOF624WDIC6SY5,47.6333333333,641.604,2019-05-16,23:23:01,2019-05-17,00:10:39,36.15301,-86.7835,36.14099,-86.791124,"[(36.15291, -86.7837), (36.15291, -86.7842), (36.152989999999996, -86.78989), (36.151039999999995, -86.79227), (36.14834, -86.79221), (36.141189999999995, -86.79147999999999), (36.141009999999994, -86.79120999999999), (36.14095, -86.79114999999999), (36.14095, -86.79113999999998), (36.140919999999994, -86.79112999999998), (36.140899999999995, -86.79110999999997), (36.14093999999999, -86.79109999999997), (36.140969999999996, -86.79108999999997), (36.14095999999999, -86.79113999999997), (36.14094999999999, -86.79117999999997), (36.14090999999999, -86.79115999999996), (36.14093999999999, -86.79116999999997), (36.14095999999999, -86.79116999999997), (36.14095999999999, -86.79115999999996), (36.140969999999996, -86.79113999999996), (36.140969999999996, -86.79110999999996), (36.140989999999995, -86.79108999999995), (36.140989999999995, -86.79109999999996), (36.140969999999996, -86.79109999999996), (36.140989999999995, -86.79110999999996), (36.14097999999999, -86.79112999999997), (36.14095999999999, -86.79112999999997), (36.14094999999999, -86.79111999999996), (36.14097999999999, -86.79115999999996), (36.14092999999999, -86.79113999999996), (36.14096999999999, -86.79112999999995), (36.14097999999999, -86.79115999999995), (36.14094999999999, -86.79115999999995), (36.14095999999999, -86.79115999999995), (36.140969999999996, -86.79112999999995), (36.14093, -86.79114999999996), (36.14093, -86.79112999999995), (36.14095, -86.79114999999996), (36.14095, -86.79112999999995), (36.14096, -86.79112999999995), (36.14096, -86.79114999999996), (36.14102, -86.79110999999996), (36.140989999999995, -86.79111999999996)]",2019-05-18 14:43:03.633
2383,2019-05-17 22:37:29.200,Lime,LIM2233,Powered37ZJ6WUUWL6KT,41.7333333333,1051.8648,2019-05-16,23:59:33,2019-05-17,00:41:17,36.153807,-86.784739,36.162834,-86.774617,"[(36.15381, -86.78474), (36.15396, -86.78447), (36.15358, -86.78413), (36.15305, -86.78382), (36.15297, -86.78377), (36.152950000000004, -86.78429), (36.152840000000005, -86.78489), (36.15348, -86.78535000000001), (36.154160000000005, -86.78575000000001), (36.154650000000004, -86.78565), (36.155330000000006, -86.78442), (36.155910000000006, -86.78322), (36.155640000000005, -86.78271), (36.15475000000001, -86.78206), (36.15401000000001, -86.78147), (36.153620000000004, -86.78074), (36.15344, -86.77963), (36.15353, -86.78011), (36.153870000000005, -86.78119), (36.154160000000005, -86.78105), (36.154, -86.77971), (36.15437, -86.77956999999999), (36.15509, -86.77981999999999), (36.15563, -86.78016999999998), (36.15634, -86.78063999999999), (36.1569, -86.78066999999999), (36.1571, -86.77984999999998), (36.15727, -86.77941999999999), (36.157619999999994, -86.77871999999999), (36.15765999999999, -86.77852999999999), (36.15854999999999, -86.77896999999999), (36.15934999999999, -86.77945999999999), (36.15984999999999, -86.77978999999999), (36.15955999999999, -86.77963999999999), (36.15899999999999, -86.77924999999999), (36.158269999999995, -86.77881), (36.15794999999999, -86.77852999999999), (36.158159999999995, -86.77758999999999), (36.15841999999999, -86.77732999999999), (36.15874999999999, -86.77655999999999), (36.15887999999999, -86.77588999999999), (36.15910999999999, -86.77541), (36.159609999999994, -86.77448), (36.15975999999999, -86.77426), (36.160259999999994, -86.77314), (36.161179999999995, -86.77362), (36.161939999999994, -86.77409), (36.162479999999995, -86.77413), (36.16280999999999, -86.77471), (36.16282999999999, -86.77462)]",2019-05-18 14:43:03.817
2384,2019-05-17 22:37:29.200,Lime,LIM2232,PoweredU3OXSFF74UNQX,10.6166666667,375.2088,2019-05-16,23:57:48,2019-05-17,00:08:25,36.154471,-86.785194,36.147946,-86.793506,"[(36.15409, -86.78596), (36.1532, -86.78985), (36.15258, -86.79232), (36.15194, -86.79375), (36.151, -86.79443), (36.15102, -86.7945), (36.15106, -86.7945), (36.15043, -86.79422), (36.14795, -86.79351)]",2019-05-18 14:43:03.787
2385,2019-05-17 22:37:29.520,Lime,LIM2750,PoweredFKPQUMRKLX57B,5.5333333333,512.9784,2019-05-16,23:56:13,2019-05-17,00:01:45,36.147582,-86.793625,36.156733,-86.780881,"[(36.14758, -86.79362), (36.14754, -86.79362), (36.14781, -86.79352), (36.14844, -86.79286), (36.1484, -86.79245), (36.14853, -86.79217), (36.14879, -86.79212), (36.14917, -86.79205), (36.14951, -86.79199), (36.14992, -86.79192), (36.150330000000004, -86.79185000000001), (36.150650000000006, -86.79180000000001), (36.150960000000005, -86.79175000000001), (36.15128000000001, -86.79169), (36.151650000000004, -86.79163), (36.151770000000006, -86.79158), (36.15195000000001, -86.7914), (36.152190000000004, -86.79118), (36.152370000000005, -86.79088), (36.15252, -86.79061), (36.152640000000005, -86.79036), (36.152800000000006, -86.78999), (36.15296000000001, -86.78960000000001), (36.15314000000001, -86.78919), (36.15330000000001, -86.78881), (36.15341000000001, -86.78855), (36.15351000000001, -86.78836), (36.153700000000015, -86.78804), (36.15387000000001, -86.78773), (36.154060000000015, -86.78735999999999), (36.15416000000002, -86.78715), (36.15431000000002, -86.78683), (36.154440000000015, -86.78650999999999), (36.154640000000015, -86.78612999999999), (36.15481000000001, -86.78569999999999), (36.15496000000001, -86.78533999999999), (36.15516000000001, -86.78491), (36.15530000000001, -86.78457999999999), (36.15547000000001, -86.78416999999999), (36.155620000000006, -86.78381999999999), (36.155770000000004, -86.78347), (36.155930000000005, -86.78309999999999), (36.15603000000001, -86.78286999999999), (36.156200000000005, -86.78245999999999), (36.156330000000004, -86.78212999999998), (36.15646, -86.78181999999998), (36.15661, -86.78146999999998), (36.15672, -86.78120999999999), (36.15682, -86.78096999999998), (36.15673, -86.78087999999998)]",2019-05-18 14:43:22.550
2386,2019-05-17 22:37:29.523,Lime,LIM2751,PoweredLABZO3C5YHDP4,12.1333333333,569.0616,2019-05-16,23:57:19,2019-05-17,00:09:27,36.149973,-86.800773,36.15217,-86.784591,"[(36.14997, -86.80077), (36.14981, -86.80064), (36.14965, -86.80031), (36.14987, -86.79999), (36.15005, -86.79964), (36.15027, -86.79921), (36.15038, -86.79879), (36.15021, -86.79852), (36.1499, -86.79831999999999), (36.149680000000004, -86.79812999999999), (36.149910000000006, -86.79781999999999), (36.15021000000001, -86.79746999999999), (36.15046000000001, -86.79718999999999), (36.15075000000001, -86.79687999999999), (36.15102000000001, -86.79659999999998), (36.15075000000001, -86.79628999999998), (36.15048000000001, -86.79606999999999), (36.150450000000006, -86.79585999999999), (36.15068000000001, -86.79544999999999), (36.150960000000005, -86.7952), (36.15111, -86.79489), (36.151320000000005, -86.79460999999999), (36.15153000000001, -86.79429999999999), (36.15172000000001, -86.79391999999999), (36.151910000000015, -86.79356999999999), (36.152090000000015, -86.79325999999999), (36.15194000000002, -86.79311999999999), (36.15192000000002, -86.79270999999999), (36.15210000000002, -86.79234999999998), (36.15201000000002, -86.79201999999998), (36.15185000000002, -86.79168999999997), (36.15190000000002, -86.79124999999998), (36.15183000000002, -86.79076999999998), (36.151910000000015, -86.79025999999998), (36.15179000000001, -86.78977999999998), (36.151660000000014, -86.78941999999998), (36.15158000000002, -86.78897999999998), (36.15152000000002, -86.78848999999998), (36.15147000000002, -86.78807999999998), (36.151420000000016, -86.78753999999998), (36.151370000000014, -86.78691999999998), (36.15134000000001, -86.78648999999999), (36.15127000000001, -86.78593999999998), (36.15122000000001, -86.78546999999998), (36.15117000000001, -86.78502999999998), (36.151120000000006, -86.78458999999998), (36.15110000000001, -86.78445999999998), (36.151540000000004, -86.78427999999998), (36.151990000000005, -86.78435999999998), (36.152170000000005, -86.78458999999998)]",2019-05-18 14:43:22.590
2387,2019-05-17 22:37:29.887,Lime,LIM3082,PoweredZ6HF5P5HCJCT5,73.3666666667,1947.0624,2019-05-16,23:38:09,2019-05-17,00:51:31,36.139243,-86.811059,36.139213,-86.811058,"[(36.13935, -86.81103), (36.140010000000004, -86.81152), (36.14063, -86.8112), (36.1404, -86.81094), (36.14059, -86.81197), (36.14396, -86.8135), (36.14373, -86.81335), (36.14396, -86.8136), (36.14379, -86.81338), (36.14275, -86.81262), (36.141329999999996, -86.81425999999999), (36.13878, -86.81119), (36.138709999999996, -86.81040999999999), (36.13934999999999, -86.80700999999999), (36.14104999999999, -86.80671), (36.14318999999999, -86.80642999999999), (36.14422999999999, -86.80484999999999), (36.144349999999996, -86.80451), (36.144389999999994, -86.80442), (36.143339999999995, -86.80351999999999), (36.14379999999999, -86.80273999999999), (36.14379999999999, -86.80265999999999), (36.14432999999999, -86.80348), (36.14513999999999, -86.80245), (36.14512999999999, -86.80229), (36.14503999999999, -86.80237), (36.145909999999986, -86.8021), (36.145839999999986, -86.80087999999999), (36.14582999999998, -86.80084), (36.14620999999998, -86.80165), (36.14687999999998, -86.80311999999999), (36.14816999999998, -86.80389), (36.14783999999998, -86.80451), (36.14928999999998, -86.80301999999999), (36.14837999999998, -86.80246999999999), (36.14833999999998, -86.80241999999998), (36.14833999999998, -86.80241999999998), (36.149309999999986, -86.80188999999999), (36.14909999999998, -86.80161999999999), (36.14871999999998, -86.80163999999999), (36.147809999999986, -86.80099999999999), (36.14702999999999, -86.80129999999998), (36.14300999999999, -86.80860999999999), (36.14274999999999, -86.80933999999999), (36.142779999999995, -86.80891), (36.14276999999999, -86.80696999999999), (36.141659999999995, -86.80678999999999), (36.139199999999995, -86.80708), (36.13936999999999, -86.81162), (36.13929999999999, -86.81106000000001)]",2019-05-18 14:43:34.500
2388,2019-05-17 22:37:29.887,Lime,LIM3081,PoweredCVH7LMHIIIIAF,23.8,747.3696,2019-05-16,23:37:58,2019-05-17,00:01:46,36.139244,-86.811156,36.143987,-86.805779,"[(36.13964, -86.81101), (36.14014, -86.81170999999999), (36.14059, -86.81085999999999), (36.14065, -86.81118), (36.14053, -86.81102999999999), (36.140429999999995, -86.8115), (36.141639999999995, -86.81196), (36.14350999999999, -86.81312), (36.14408999999999, -86.81351), (36.14396999999999, -86.81362999999999), (36.14398999999999, -86.81361999999999), (36.14398999999999, -86.81361999999999), (36.143959999999986, -86.81352999999999), (36.142929999999986, -86.81267999999999), (36.14172999999999, -86.81361999999999), (36.14058999999999, -86.81383999999998), (36.139059999999986, -86.81231999999999), (36.138789999999986, -86.81097999999999), (36.13859999999998, -86.80962999999998), (36.13854999999998, -86.80749999999999), (36.14020999999998, -86.80682999999999), (36.14245999999998, -86.80657), (36.14398999999998, -86.80578)]",2019-05-18 14:43:34.470
2389,2019-05-17 22:37:29.890,Lime,LIM3091,PoweredJTXV42MMK5N2K,8.6833333333,696.7728,2019-05-16,23:51:34,2019-05-17,00:00:15,36.135776,-86.801179,36.123171,-86.783733,"[(36.13586, -86.80077), (36.13552, -86.79789), (36.133449999999996, -86.79719999999999), (36.130849999999995, -86.79562999999999), (36.127159999999996, -86.79417999999998), (36.12441999999999, -86.79280999999999), (36.12360999999999, -86.78889), (36.12330999999999, -86.7851)]",2019-05-18 14:43:34.800
2390,2019-05-17 22:37:29.957,Lime,LIM3186,Powered4WOKR5XFN26KV,46.75,951.5856,2019-05-16,23:51:38,2019-05-17,00:38:23,36.136707,-86.779232,36.15841,-86.767891,"[(36.1375, -86.77889), (36.139950000000006, -86.77855000000001), (36.141670000000005, -86.77887000000001), (36.14401, -86.77901000000001), (36.14746, -86.77919000000001), (36.14961, -86.77926000000001), (36.1518, -86.77935000000001), (36.15442, -86.77914000000001), (36.15547, -86.77783000000001), (36.15637, -86.77534000000001), (36.15751, -86.77356000000002), (36.158080000000005, -86.77209000000002), (36.158120000000004, -86.77189000000001), (36.158590000000004, -86.77084), (36.15860000000001, -86.76806), (36.158620000000006, -86.76802), (36.158620000000006, -86.76799000000001), (36.158660000000005, -86.76798000000001), (36.158680000000004, -86.76797), (36.15867, -86.76793), (36.158680000000004, -86.76794000000001), (36.158660000000005, -86.76793), (36.15865, -86.76796), (36.158680000000004, -86.76795), (36.1587, -86.76797), (36.15867, -86.76794000000001), (36.15873, -86.76794000000001), (36.15866, -86.76794000000001), (36.1586, -86.76793), (36.15862, -86.76792), (36.15866, -86.76792), (36.158629999999995, -86.76792), (36.158629999999995, -86.76794000000001), (36.158649999999994, -86.76792), (36.15868, -86.76794000000001), (36.15868, -86.76794000000001), (36.158669999999994, -86.76796000000002), (36.158669999999994, -86.76797000000002), (36.158669999999994, -86.76799000000003), (36.15863999999999, -86.76795000000003), (36.158669999999994, -86.76797000000003), (36.158669999999994, -86.76797000000003), (36.15865999999999, -86.76796000000003), (36.15865999999999, -86.76795000000003), (36.15867999999999, -86.76796000000003), (36.15865999999999, -86.76795000000003)]",2019-05-18 14:43:38.350
2391,2019-05-17 22:37:30.010,Lime,LIM3252,Powered34ZSQ3V4KEPAS,61.0833333333,1385.0112,2019-05-16,23:13:09,2019-05-17,00:14:14,36.125866,-86.789233,36.127953,-86.788913,"[(36.12553, -86.78933), (36.12515, -86.78955), (36.12522, -86.78979000000001), (36.12518, -86.78988000000001), (36.12517, -86.78989000000001), (36.12509, -86.78990000000002), (36.12476, -86.78971000000001), (36.12411, -86.78989000000001), (36.12102, -86.79064000000001), (36.12071, -86.79052000000001), (36.11968, -86.79081000000002), (36.117960000000004, -86.79040000000002), (36.117850000000004, -86.78839000000002), (36.120450000000005, -86.78979000000002), (36.12062, -86.79038000000003), (36.12091, -86.79043000000003), (36.12256, -86.78996000000002), (36.12335, -86.79005000000002), (36.12342, -86.78996000000002), (36.12346, -86.79001000000002), (36.123400000000004, -86.78994000000003), (36.123430000000006, -86.78992000000002), (36.12369, -86.78986000000002), (36.12406, -86.78985000000002), (36.12415, -86.78983000000001), (36.12414, -86.78975000000001), (36.12531, -86.78956000000001), (36.128499999999995, -86.78913000000001), (36.131069999999994, -86.78888000000002), (36.13244999999999, -86.78884000000002), (36.133979999999994, -86.78918000000002), (36.134159999999994, -86.79195000000001), (36.13155999999999, -86.79230000000001), (36.13213, -86.79203000000001), (36.132009999999994, -86.79223000000002), (36.131969999999995, -86.79225000000002), (36.13155999999999, -86.79218000000003), (36.13141999999999, -86.79182000000003), (36.13116999999999, -86.79215000000003), (36.13144999999999, -86.79220000000004), (36.131799999999984, -86.79236000000003), (36.131959999999985, -86.79227000000003), (36.130909999999986, -86.79231000000003), (36.13088999999999, -86.79232000000003), (36.13111999999999, -86.79238000000004), (36.13145999999999, -86.79226000000004), (36.13084999999999, -86.79231000000004), (36.128669999999985, -86.78992000000004), (36.127839999999985, -86.78902000000004), (36.127949999999984, -86.78891000000003)]",2019-05-18 14:43:40.920
2392,2019-05-17 22:37:30.077,Lime,LIM3343,PoweredOYKGTYGE4MKYC,19.5833333333,1321.308,2019-05-16,23:48:10,2019-05-17,00:07:45,36.127765,-86.776284,36.161461,-86.775908,"[(36.12776, -86.77628), (36.12804, -86.77509), (36.1289, -86.77518), (36.1297, -86.77545), (36.13086, -86.77585), (36.13173, -86.7761), (36.132279999999994, -86.77634), (36.132369999999995, -86.7775), (36.132459999999995, -86.77847), (36.132729999999995, -86.77917), (36.13347999999999, -86.7791), (36.134139999999995, -86.77903), (36.134159999999994, -86.77900000000001), (36.13475, -86.77899000000001), (36.13549999999999, -86.77891000000001), (36.136149999999994, -86.77884000000002), (36.13681999999999, -86.77877000000002), (36.137499999999996, -86.77870000000003), (36.13809, -86.77853000000003), (36.138729999999995, -86.77839000000003), (36.139399999999995, -86.77835000000003), (36.140339999999995, -86.77849000000003), (36.141189999999995, -86.77856000000003), (36.142059999999994, -86.77871000000003), (36.14303999999999, -86.77881000000004), (36.14395999999999, -86.77884000000003), (36.14471999999999, -86.77889000000003), (36.145709999999994, -86.77893000000003), (36.146649999999994, -86.77900000000002), (36.14764999999999, -86.77905000000003), (36.14900999999999, -86.77913000000002), (36.14981999999999, -86.77920000000002), (36.15063999999999, -86.77925000000002), (36.151569999999985, -86.77927000000003), (36.152419999999985, -86.77935000000002), (36.15336999999999, -86.77934000000002), (36.154479999999985, -86.77923000000001), (36.155059999999985, -86.77871000000002), (36.155639999999984, -86.77758000000001), (36.15600999999998, -86.77681000000001), (36.15646999999998, -86.77600000000001), (36.15685999999998, -86.77523000000001), (36.15765999999998, -86.77502000000001), (36.15832999999998, -86.77540000000002), (36.159039999999976, -86.77580000000002), (36.15933999999998, -86.77514000000002), (36.15976999999998, -86.77481000000002), (36.160339999999984, -86.77518000000002), (36.16097999999998, -86.77559000000002), (36.161459999999984, -86.77591000000002)]",2019-05-18 14:43:44.393
