"companyname","sumdid","avg_trips_per_day"
"SPIN","Powered1250513","0.4022"
"Lyft","Powered291354","0.4022"
"Bird","PoweredA52YE","0.4022"
"Gotcha","Powered2320","0.4022"
"Bird","PoweredKBX2H","0.4022"
"Lyft","Powered337492","0.4022"
"Bird","PoweredQDW7C","0.3913"
"Bird","PoweredLSFM4","0.3913"
"SPIN","Powered9021590","0.3913"
"Bird","PoweredVT3T2","0.3913"
"SPIN","Powered5792885","0.3913"
"Bird","PoweredLHA6H","0.3913"
"Bird","PoweredVZ1X2","0.3913"
"Bird","PoweredH6G6K","0.3913"
"SPIN","Powered5819036","0.3913"
"Bird","Powered5UPAN","0.3913"
"Bird","PoweredYFN3B","0.3913"
"Bird","Powered8YIW9","0.3913"
"Bird","PoweredA5RBD","0.3913"
"Bird","Powered16R57","0.3913"
"Bird","PoweredLCJAX","0.3913"
"Bird","PoweredDBGBQ","0.3913"
"Bird","PoweredT4RLR","0.3913"
"Bird","PoweredVN8WK","0.3913"
"Lyft","Powered988297","0.3913"
"Bird","PoweredBAAXZ","0.3913"
"Bird","PoweredCVZSY","0.3913"
"Bird","PoweredBHE6Q","0.3913"
"Bird","PoweredIXHPK","0.3913"
"Bird","PoweredE51XY","0.3913"
"Lyft","Powered598126","0.3913"
"Bird","PoweredKBQ7L","0.3913"
"Bird","Powered56SVC","0.3913"
"Bird","PoweredVSAJI","0.3913"
"Lyft","Powered557932","0.3913"
"Lyft","Powered358124","0.3913"
"Bird","PoweredEPI7Y","0.3913"
"Bird","PoweredCYVHF","0.3913"
"Bolt Mobility","Powered-d4042dd2-f268-1af8-467c-1d8301ebf16f","0.3913"
"Bird","PoweredNE3XF","0.3913"
"Bird","PoweredLPSKI","0.3913"
"Bird","Powered4EDYM","0.3913"
"Bird","Powered9GAG4","0.3913"
"Lyft","Powered605577","0.3913"
"Bird","Powered36G9P","0.3913"
"SPIN","Powered5805746","0.3913"
"SPIN","Powered8405399","0.3913"
"Bird","PoweredYIYUK","0.3913"
"Lyft","Powered231146","0.3913"
"Bird","Powered1C6W5","0.3913"
"Bird","PoweredEXYZT","0.3913"
"SPIN","Powered7051545","0.3913"
"SPIN","Powered4480612","0.3913"
"Bird","Powered3NTA9","0.3913"
"Bird","PoweredLN3SD","0.3913"
"Bird","PoweredIYB1R","0.3913"
"Lyft","Powered112818","0.3913"
"Bird","PoweredQTW6I","0.3913"
"SPIN","Powered1878611","0.3913"
